srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,vri_name1,total_incidents,geometry
5004M00000eehpSQAQ,20-00487182,SW-HGW,API,2020-07-29T15:13:20Z,Open,2020-07-29T15:13:20Z,2020-09-10T15:13:20Z,Solid Waste,Service Response,"757 MCCABE AVE, Baltimore City, 21212",21212,WINSTON-GOVANS,4,Northern,39.3519481582287,-76.60482125563841,NA,NA,NA,NA,2020-12-21,11:16:00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,VEHICLE,NA,1,"c(-76.6048212556384, 39.3519481582287)"
5004M00000ef7AmQAI,20-00501020,SW-HGW,API,2020-08-03T12:48:21Z,Open,2020-08-03T12:48:21Z,2020-09-15T12:48:21Z,Solid Waste,Service Response,"808 WINSTON AVE, Baltimore City, 21212",21212,WINSTON-GOVANS,4,Northern,39.34993313240032,-76.60431443681527,NA,NA,NA,NA,2020-12-21,11:16:00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,VEHICLE,NA,1,"c(-76.6043144368153, 39.3499331324003)"
5004M00000eoLK7QAM,20-00552561,SW-HGW,API,2020-08-18T13:38:20Z,Open,2020-08-18T13:38:20Z,2020-09-30T13:38:20Z,Solid Waste,Service Response,"820 MCCABE AVE, Baltimore City, 21212",21212,WOODBOURNE-MCCABE,4,Northern,39.352190490703606,-76.60403223564501,NA,NA,NA,NA,2020-12-21,11:16:00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,VEHICLE,NA,1,"c(-76.604032235645, 39.3521904907036)"
5004M00000fXkWIQA0,20-00657053,SW-HGW,API,2020-09-24T14:18:42Z,Open,2020-09-24T14:18:42Z,2020-11-09T14:18:42Z,Solid Waste,Service Response,"818 BEAUMONT AVE, Baltimore City, 21212",21212,WINSTON-GOVANS,4,Northern,39.35132206990383,-76.60350786477424,NA,NA,NA,NA,2020-12-21,11:16:00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,VEHICLE,NA,1,"c(-76.6035078647742, 39.3513220699038)"
5004M00000gAhu6QAC,20-00792483,BGE-StLight(s) Out,Phone,2020-11-23T16:14:58Z,Open,2020-11-23T16:23:34Z,2020-11-27T16:14:58Z,BGE,BGE External System Receipt,"708 BEAUMONT AVE, Baltimore City, 21212",21212,WINSTON-GOVANS,4,Northern,39.351532239258496,-76.60566122678165,NA,2020-11-23T16:23:33Z,Received,NA,2020-12-21,11:16:00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,VEHICLE,NA,1,"c(-76.6056612267816, 39.3515322392585)"
5004M00000h1e1YQAQ,20-00857170,SW-Boarding,API,2020-12-18T14:08:11Z,Open,2020-12-18T14:08:11Z,2020-12-30T14:08:11Z,Solid Waste,Service Response,"806 MCCABE AVE, Baltimore City, 21212",21212,WOODBOURNE-MCCABE,4,Northern,39.35224752244332,-76.60452177003272,NA,NA,NA,NA,2020-12-21,11:16:00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,VEHICLE,NA,1,"c(-76.6045217700327, 39.3522475224433)"
5004M00000h2HoeQAE,20-00875868,TRS-48 Hour Parking/Abandoned Vehicle,API,2020-12-28T15:39:19Z,Open,2020-12-28T15:40:07Z,2021-01-05T15:39:19Z,Transportation,Service Response,"712 BEAUMONT AVE, Baltimore City, 21212",21212,WINSTON-GOVANS,4,Northern,39.351485917523306,-76.60526261983577,NA,NA,NA,NA,2020-12-21,11:16:00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,VEHICLE,NA,1,"c(-76.6052626198358, 39.3514859175233)"
5004M00000e0t8bQAA,20-00420506,SW-HGW,API,2020-07-07T18:28:41Z,Open,2020-07-07T18:28:41Z,2020-08-18T18:28:41Z,Solid Waste,Service Response,"106 S MORLEY ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.285017149193244,-76.67618743149414,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6761874314941, 39.2850171491932)"
5004M00000e1TwAQAU,20-00440247,SW-HGW,API,2020-07-14T10:58:17Z,Open,2020-07-14T10:58:17Z,2020-08-25T10:58:17Z,Solid Waste,Service Response,"129 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28494710101835,-76.67695019790614,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6769501979061, 39.2849471010184)"
5004M00000e1U0kQAE,20-00440250,SW-HGW,API,2020-07-14T11:03:08Z,Open,2020-07-14T11:03:08Z,2020-08-25T11:03:08Z,Solid Waste,Service Response,"135 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28484538356424,-76.67706303919803,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.677063039198, 39.2848453835642)"
5004M00000e1UJcQAM,20-00440338,SW-HGW,API,2020-07-14T12:03:09Z,Open,2020-07-14T12:03:09Z,2020-08-25T12:03:09Z,Solid Waste,Service Response,"85 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.285551849341935,-76.67628277315731,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6762827731573, 39.2855518493419)"
5004M00000e1XE7QAM,20-00441901,SW-HGW,API,2020-07-14T17:43:29Z,Open,2020-07-14T17:43:29Z,2020-08-25T17:43:29Z,Solid Waste,Service Response,"143 S MORLEY ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.284264317538145,-76.67642514283108,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6764251428311, 39.2842643175381)"
5004M00000e1XNJQA2,20-00441999,SW-HGW,API,2020-07-14T18:03:50Z,Open,2020-07-14T18:03:50Z,2020-08-25T18:03:50Z,Solid Waste,Service Response,"148 S MORLEY ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28435791558389,-76.67685410858424,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6768541085842, 39.2843579155839)"
5004M00000e1XPsQAM,20-00441993,SW-HGW,API,2020-07-14T18:03:10Z,Open,2020-07-14T18:03:09Z,2020-08-25T18:03:09Z,Solid Waste,Service Response,"146 S MORLEY ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28438938898204,-76.67682519543445,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6768251954344, 39.284389388982)"
5004M00000e1XpwQAE,20-00442328,SW-HGW,API,2020-07-14T19:13:29Z,Open,2020-07-14T19:13:29Z,2020-08-25T19:13:29Z,Solid Waste,Service Response,"153 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.2845670807032,-76.67742236785065,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6774223678507, 39.2845670807032)"
5004M00000e1XveQAE,20-00442253,SW-HGW,API,2020-07-14T18:53:55Z,Open,2020-07-14T18:53:55Z,2020-08-25T18:53:55Z,Solid Waste,Service Response,"157 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28448485203629,-76.677490206156,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.677490206156, 39.2844848520363)"
5004M00000eeBvkQAE,20-00470501,SW-HGW,API,2020-07-23T17:48:10Z,Open,2020-07-23T17:48:10Z,2020-09-04T17:48:10Z,Solid Waste,Service Response,"7 S MONASTERY AVE, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28631529444046,-76.67809591457271,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6780959145727, 39.2863152944405)"
5004M00000efGvqQAE,20-00505883,SW-HGW,API,2020-08-04T17:13:29Z,Open,2020-08-04T17:13:29Z,2020-09-16T17:13:29Z,Solid Waste,Service Response,"135 S MORLEY ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28440577401988,-76.67639158647222,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6763915864722, 39.2844057740199)"
5004M00000efHbNQAU,20-00506244,SW-HGW,API,2020-08-04T18:23:27Z,Open,2020-08-04T18:23:27Z,2020-09-16T18:23:27Z,Solid Waste,Service Response,"24 S CULVER ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28580132733763,-76.67790818877468,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6779081887747, 39.2858013273376)"
5004M00000efHHgQAM,20-00506028,SW-HGW,API,2020-08-04T17:43:17Z,Open,2020-08-04T17:43:17Z,2020-09-16T17:43:17Z,Solid Waste,Service Response,"132 S MORLEY ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28466683106993,-76.67652916395696,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.676529163957, 39.2846668310699)"
5004M00000efHnnQAE,20-00506387,SW-HGW,API,2020-08-04T18:58:34Z,Open,2020-08-04T18:58:33Z,2020-09-16T18:58:33Z,Solid Waste,Service Response,"134 S MORLEY ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28461498604029,-76.67662385452248,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6766238545225, 39.2846149860403)"
5004M00000enoEfQAI,20-00533821,SW-HGW,API,2020-08-12T16:12:11Z,Open,2020-08-12T16:12:11Z,2020-09-24T16:12:11Z,Solid Waste,Service Response,"141 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.284713908740514,-76.67714689285016,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6771468928502, 39.2847139087405)"
5004M00000eosyZQAQ,20-00571278,SW-HGW,API,2020-08-24T11:33:21Z,Open,2020-08-24T11:33:21Z,2020-10-06T11:33:21Z,Solid Waste,Service Response,"61 S CULVER ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28504133360841,-76.67821816919161,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6782181691916, 39.2850413336084)"
5004M00000eotA1QAI,20-00571359,SW-HGW,API,2020-08-24T12:08:09Z,Open,2020-08-24T12:08:09Z,2020-10-06T12:08:09Z,Solid Waste,Service Response,"59 N CULVER ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.2868531783463,-76.6761244212434,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6761244212434, 39.2868531783463)"
5004M00000fWQeHQAW,20-00620542,SW-HGW,API,2020-09-09T20:43:23Z,Open,2020-09-09T20:43:23Z,2020-10-22T20:43:22Z,Solid Waste,Service Response,"100 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28561837165753,-76.67679990746394,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6767999074639, 39.2856183716575)"
5004M00000fWQy8QAG,20-00620708,SW-HGW,API,2020-09-09T21:43:10Z,Open,2020-09-09T21:43:10Z,2020-10-22T21:43:10Z,Solid Waste,Service Response,"156 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28471729113762,-76.67775491597419,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6777549159742, 39.2847172911376)"
5004M00000g8OduQAE,20-00737852,SW-HGW,API,2020-10-28T20:33:29Z,Open,2020-10-28T20:33:29Z,2020-12-14T20:33:29Z,Solid Waste,Service Response,"113 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.285134131576534,-76.67671102435838,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6767110243584, 39.2851341315765)"
5004M00000gAvptQAC,20-00797916,TRS-48 Hour Parking/Abandoned Vehicle,API,2020-11-25T12:04:11Z,Open,2020-11-25T12:05:08Z,2020-12-02T12:04:10Z,Transportation,Service Response,"19 N CULVER ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28638207885045,-76.6766354390946,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6766354390946, 39.2863820788505)"
5004M00000gBa3eQAC,20-00812584,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-02T16:50:56Z,Open,2020-12-02T16:50:56Z,2020-12-09T16:50:56Z,Transportation,Service Response,"5 S MONASTERY AVE, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.286344880758996,-76.67806070563975,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6780607056398, 39.286344880759)"
5004M00000h0gIGQAY,20-00830439,SW-HGW,API,2020-12-09T19:33:23Z,Open,2020-12-09T19:33:23Z,2021-01-21T19:33:23Z,Solid Waste,Service Response,"45 S MORLEY ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.285650672722184,-76.67488957868908,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6748895786891, 39.2856506727222)"
5004M00000h1qlEQAQ,20-00863798,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-21T16:53:55Z,Open,2020-12-21T16:55:15Z,2020-12-29T16:53:55Z,Transportation,Service Response,"5 S CULVER ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28582595317493,-76.67726447115332,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6772644711533, 39.2858259531749)"
5004M00000h23GxQAI,20-00868410,SW-Cleaning,API,2020-12-23T12:23:10Z,Open,2020-12-23T12:23:09Z,2021-02-08T12:23:09Z,Solid Waste,Service Response,"106 S KOSSUTH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.285507729199644,-76.67691645946066,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6769164594607, 39.2855077291996)"
5004M00000h2PWTQA2,20-00879710,HCD-Illegal Dumping,API,2020-12-29T18:36:51Z,New,2020-12-29T18:36:51Z,2021-01-03T18:36:51Z,Housing,Service Response,"3400 BLK ST JOSEPH ST, Baltimore City, 21229",21229,SAINT JOSEPHS,8,Southwestern,39.28496534830582,-76.67563573659329,NA,NA,NA,NA,2020-12-20,00:29:00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,VEHICLE,NA,1,"c(-76.6756357365933, 39.2849653483058)"
5004M00000eoGZvQAM,20-00550544,SW-HGW,API,2020-08-17T18:48:10Z,Open,2020-08-17T18:48:10Z,2020-09-29T18:48:10Z,Solid Waste,Service Response,"3702 CLIFTON AVE, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31103043971537,-76.67982177579667,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6798217757967, 39.3110304397154)"
5004M00000eov5DQAQ,20-00572627,SW-HGW,API,2020-08-24T15:08:22Z,Open,2020-08-24T15:08:22Z,2020-10-06T15:08:22Z,Solid Waste,Service Response,"2153 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.312325969536445,-76.6816107824569,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6816107824569, 39.3123259695364)"
5004M00000fXeyxQAC,20-00654838,SW-HGW,API,2020-09-23T17:18:10Z,Open,2020-09-23T17:18:10Z,2020-11-06T17:18:10Z,Solid Waste,Service Response,"2120 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31258434218814,-76.68112244542672,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6811224454267, 39.3125843421881)"
5004M00000fXg3AQAS,20-00655446,SW-HGW,API,2020-09-23T19:33:11Z,Open,2020-09-23T19:33:11Z,2020-11-06T19:33:11Z,Solid Waste,Service Response,"2108 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31161835054342,-76.68098947804441,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6809894780444, 39.3116183505434)"
5004M00000fXgGiQAK,20-00655578,SW-HGW,API,2020-09-23T20:03:46Z,Open,2020-09-23T20:03:46Z,2020-11-06T20:03:46Z,Solid Waste,Service Response,"2163 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31268906958943,-76.68061634391454,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6806163439145, 39.3126890695894)"
5004M00000fXffXQAS,20-00655217,SW-HGW,API,2020-09-23T18:44:45Z,Open,2020-09-23T18:44:45Z,2020-11-06T18:44:45Z,Solid Waste,Service Response,"2137 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31215064770037,-76.68048391451545,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6804839145154, 39.3121506477004)"
5004M00000fXfj5QAC,20-00655252,SW-HGW,API,2020-09-23T18:53:40Z,Open,2020-09-23T18:53:40Z,2020-11-06T18:53:39Z,Solid Waste,Service Response,"2115 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31163786140174,-76.68043922052438,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6804392205244, 39.3116378614017)"
5004M00000fXfu8QAC,20-00655366,SW-HGW,API,2020-09-23T19:13:32Z,Open,2020-09-23T19:13:32Z,2020-11-06T19:13:32Z,Solid Waste,Service Response,"2110 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31178605232991,-76.68101438528832,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6810143852883, 39.3117860523299)"
5004M00000fYUQoQAO,20-00676683,SW-HGW,API,2020-10-02T13:18:39Z,Open,2020-10-02T13:18:39Z,2020-11-18T13:18:39Z,Solid Waste,Service Response,"2107 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31140395733072,-76.68040645596649,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6804064559665, 39.3114039573307)"
5004M00000fYUwVQAW,20-00676871,SW-HGW,API,2020-10-02T14:18:11Z,Open,2020-10-02T14:18:11Z,2020-11-18T14:18:11Z,Solid Waste,Service Response,"2105 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31133647216309,-76.68040074782651,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6804007478265, 39.3113364721631)"
5004M00000fYVbxQAG,20-00677172,SW-HGW,API,2020-10-02T15:28:27Z,Open,2020-10-02T15:28:27Z,2020-11-18T15:28:26Z,Solid Waste,Service Response,"2145 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.312317491472584,-76.6805177329687,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6805177329687, 39.3123174914726)"
5004M00000fYVGfQAO,20-00677019,SW-HGW,API,2020-10-02T14:53:41Z,Open,2020-10-02T14:53:41Z,2020-11-18T14:53:41Z,Solid Waste,Service Response,"2111 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311523259939094,-76.68042366039415,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6804236603942, 39.3115232599391)"
5004M00000fYVh2QAG,20-00677203,SW-HGW,API,2020-10-02T15:38:12Z,Open,2020-10-02T15:38:12Z,2020-11-18T15:38:12Z,Solid Waste,Service Response,"2147 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.312356535260335,-76.68052513230721,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6805251323072, 39.3123565352603)"
5004M00000fYVSgQAO,20-00677110,SW-HGW,API,2020-10-02T15:13:43Z,Open,2020-10-02T15:13:43Z,2020-11-18T15:13:43Z,Solid Waste,Service Response,"2113 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31158031926769,-76.68044118761176,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6804411876118, 39.3115803192677)"
5004M00000fZ14dQAC,20-00690577,SW-HGW,API,2020-10-08T13:48:14Z,Open,2020-10-08T13:48:14Z,2020-11-25T13:48:14Z,Solid Waste,Service Response,"2104 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31111591283495,-76.68216154761238,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821615476124, 39.3111159128349)"
5004M00000fZArpQAG,20-00695033,SW-HGW,API,2020-10-09T19:48:33Z,Open,2020-10-09T19:48:33Z,2020-11-26T19:48:33Z,Solid Waste,Service Response,"3800 CLIFTON AVE, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31090684151785,-76.68082948183304,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.680829481833, 39.3109068415178)"
5004M00000fZQolQAG,20-00701341,SW-HGW,API,2020-10-13T20:13:30Z,Open,2020-10-13T20:13:30Z,2020-11-27T20:13:30Z,Solid Waste,Service Response,"3710 CLIFTON AVE, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31098863703927,-76.68034483343658,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6803448334366, 39.3109886370393)"
5004M00000g8zcgQAA,20-00751032,SW-HGW,API,2020-11-04T14:18:10Z,Open,2020-11-04T14:18:09Z,2020-12-18T14:18:09Z,Solid Waste,Service Response,"2157 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31242643721414,-76.6816175224211,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6816175224211, 39.3124264372141)"
