srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,vri_name1,total_incidents,geometry
5004M00000gBa93QAC,20-00812612,SW-Cleaning,API,2020-12-02T16:58:10Z,Open,2020-12-02T16:58:10Z,2021-01-14T16:58:10Z,Solid Waste,Service Response,"1128 ARGYLE AVE, Baltimore City, 21201",21201,UPTON,11,Central,39.298257757841434,-76.63018114484113,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6301811448411, 39.2982577578414)"
5004M00000gBq86QAC,20-00817995,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-04T16:18:52Z,Open,2020-12-04T16:20:08Z,2020-12-11T16:18:52Z,Transportation,Service Response,"1101 MYRTLE AVE, Baltimore City, 21201",21201,UPTON,11,Central,39.29737198363402,-76.6303547616842,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6303547616842, 39.297371983634)"
5004M00000gBtITQA0,20-00819463,SW-Mixed Refuse,Phone,2020-12-04T22:27:28Z,New,2020-12-04T22:27:28Z,2020-12-07T22:27:28Z,Solid Waste,Service Response,"1130 MYRTLE AVE, Baltimore City, 21201",21201,UPTON,11,Central,39.29747783114398,-76.63102252025853,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6310225202585, 39.297477831144)"
5004M00000gAz90QAC,20-00800308,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-25T20:08:48Z,Open,2020-11-25T20:08:48Z,2020-12-02T20:08:48Z,Transportation,Service Response,"5129 HARFORD RD, Baltimore City, 21214",21214,WALTHERSON,3,Northeastern,39.34868330356455,-76.5641865797563,NA,NA,NA,NA,2020-12-03,04:44:00,9S,5100 HARFORD RD,SHOOTING,Inside,FIREARM,421,NORTHEAST,LAURAVILLE,DWELLING,NA,1,"c(-76.5641865797563, 39.3486833035645)"
5004M00000e1XvAQAU,20-00442248,SW-HGW,API,2020-07-14T18:53:19Z,Open,2020-07-14T18:53:19Z,2020-08-25T18:53:19Z,Solid Waste,Service Response,"1408 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30055624841095,-76.63306285336964,NA,NA,NA,NA,2020-12-02,20:07:14,1O,600 MOSHER ST,HOMICIDE,Inside,OTHER,123,CENTRAL,UPTON,DWELLING,Central,1,"c(-76.6330628533696, 39.3005562484109)"
5004M00000edprXQAQ,20-00459001,SW-Cleaning,API,2020-07-20T19:55:55Z,Open,2020-07-20T19:55:55Z,2020-08-31T19:55:55Z,Solid Waste,Service Response,"1416 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30070003063555,-76.63320805918062,NA,NA,NA,NA,2020-12-02,20:07:14,1O,600 MOSHER ST,HOMICIDE,Inside,OTHER,123,CENTRAL,UPTON,DWELLING,Central,1,"c(-76.6332080591806, 39.3007000306355)"
5004M00000edxKPQAY,20-00462547,SW-HGW,API,2020-07-21T20:25:38Z,Open,2020-07-21T20:25:38Z,2020-09-01T20:25:38Z,Solid Waste,Service Response,"1403 SHIELDS PL, Baltimore City, 21217",21217,UPTON,11,Central,39.30038801140013,-76.63330098129872,NA,NA,NA,NA,2020-12-02,20:07:14,1O,600 MOSHER ST,HOMICIDE,Inside,OTHER,123,CENTRAL,UPTON,DWELLING,Central,1,"c(-76.6333009812987, 39.3003880114001)"
5004M00000fa3XlQAI,20-00718043,SW-HGW,API,2020-10-20T18:58:20Z,Open,2020-10-20T18:58:20Z,2020-12-04T18:58:20Z,Solid Waste,Service Response,"1435 MYRTLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30055211283733,-76.63426892623637,NA,NA,NA,NA,2020-12-02,20:07:14,1O,600 MOSHER ST,HOMICIDE,Inside,OTHER,123,CENTRAL,UPTON,DWELLING,Central,1,"c(-76.6342689262364, 39.3005521128373)"
5004M00000faIkMQAU,20-00724381,SW-HGW,API,2020-10-22T19:18:20Z,Open,2020-10-22T19:18:20Z,2020-12-08T19:18:20Z,Solid Waste,Service Response,"1418 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30073407255874,-76.63324750300718,NA,NA,NA,NA,2020-12-02,20:07:14,1O,600 MOSHER ST,HOMICIDE,Inside,OTHER,123,CENTRAL,UPTON,DWELLING,Central,1,"c(-76.6332475030072, 39.3007340725587)"
5004M00000g8KOaQAM,20-00735829,SW-Cleaning,API,2020-10-28T13:33:29Z,Open,2020-10-28T13:33:29Z,2020-12-14T13:33:29Z,Solid Waste,Service Response,"631 W LAFAYETTE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.300447098511654,-76.63242624540354,NA,NA,NA,NA,2020-12-02,20:07:14,1O,600 MOSHER ST,HOMICIDE,Inside,OTHER,123,CENTRAL,UPTON,DWELLING,Central,1,"c(-76.6324262454035, 39.3004470985117)"
5004M00000gBairQAC,20-00812838,SW-Cleaning,API,2020-12-02T17:48:18Z,Open,2020-12-02T17:48:18Z,2021-01-14T17:48:18Z,Solid Waste,Service Response,"1424 ARGYLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.30084393701012,-76.63338863394009,NA,NA,NA,NA,2020-12-02,20:07:14,1O,600 MOSHER ST,HOMICIDE,Inside,OTHER,123,CENTRAL,UPTON,DWELLING,Central,1,"c(-76.6333886339401, 39.3008439370101)"
