srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,total_incidents,vri_name1,geometry
5004M00000fWQFIQA4,20-00620283,SW-HGW,API,2020-09-09T19:43:52Z,Open,2020-09-09T19:43:52Z,2020-10-22T19:43:52Z,Solid Waste,Service Response,"2507 OSWEGO AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.336726146324295,-76.65952895471682,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6595289547168, 39.3367261463243)"
5004M00000fWWBGQA4,20-00622521,SW-HGW,API,2020-09-10T17:03:11Z,Open,2020-09-10T17:03:11Z,2020-10-23T17:03:11Z,Solid Waste,Service Response,"2509 OSWEGO AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.336707256215846,-76.65957331764129,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6595733176413, 39.3367072562158)"
5004M00000fXAGIQA4,20-00640826,SW-HGW,API,2020-09-17T19:43:29Z,Open,2020-09-17T19:43:29Z,2020-10-30T19:43:29Z,Solid Waste,Service Response,"2531 OSWEGO AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.336541560141185,-76.66011050354837,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6601105035484, 39.3365415601412)"
5004M00000fY7rfQAC,20-00667816,SW-HGW,API,2020-09-29T13:24:29Z,Open,2020-09-29T13:24:29Z,2020-11-13T13:24:29Z,Solid Waste,Service Response,"3907 COTTAGE AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33463820031825,-76.66072087172749,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6607208717275, 39.3346382003183)"
5004M00000fY7rLQAS,20-00667812,SW-HGW,API,2020-09-29T13:24:00Z,Open,2020-09-29T13:24:00Z,2020-11-13T13:24:00Z,Solid Waste,Service Response,"3905 COTTAGE AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.334547275635316,-76.66065994443744,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6606599444374, 39.3345472756353)"
5004M00000gAaIyQAK,20-00789269,SW-Cleaning,API,2020-11-20T21:23:14Z,Open,2020-11-20T21:23:14Z,2021-01-05T21:23:14Z,Solid Waste,Service Response,"2601 SHIRLEY AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33483414208576,-76.66121229595372,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6612122959537, 39.3348341420858)"
5004M00000gAgB5QAK,20-00791754,SW-Cleaning,API,2020-11-23T13:28:09Z,Open,2020-11-23T13:28:09Z,2021-01-05T13:28:09Z,Solid Waste,Service Response,"2485 SHIRLEY AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.335482993998305,-76.65959430450486,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6595943045049, 39.3354829939983)"
5004M00000gAgDpQAK,20-00791780,SW-HGW,API,2020-11-23T13:33:11Z,Open,2020-11-23T13:33:11Z,2021-01-05T13:33:11Z,Solid Waste,Service Response,"2452 SHIRLEY AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33610759528236,-76.65870212967651,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6587021296765, 39.3361075952824)"
5004M00000gAspCQAS,20-00797279,SW-HGW,API,2020-11-24T20:58:10Z,Open,2020-11-24T20:58:10Z,2021-01-06T20:58:10Z,Solid Waste,Service Response,"2554 OSWEGO AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33690077016161,-76.66029184803767,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6602918480377, 39.3369007701616)"
5004M00000gB9qbQAC,20-00802784,SW-HGW,API,2020-11-27T20:03:17Z,Open,2020-11-27T20:03:17Z,2021-01-11T20:03:17Z,Solid Waste,Service Response,"2472 KEYWORTH AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.334958959711926,-76.65935105607903,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.659351056079, 39.3349589597119)"
5004M00000gBYbFQAW,20-00812099,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-02T14:36:36Z,Open,2020-12-02T14:38:12Z,2020-12-09T14:36:35Z,Transportation,Service Response,"PALL MALL RD & SHIRLEY AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.335636912378654,-76.65981436447422,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6598143644742, 39.3356369123787)"
5004M00000gBYdLQAW,20-00812111,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-02T14:40:42Z,Open,2020-12-02T14:45:27Z,2020-12-09T14:40:42Z,Transportation,Service Response,"KEYWORTH AVE & PALL MALL RD, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.334460812074816,-76.65968854813048,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6596885481305, 39.3344608120748)"
5004M00000gBYZPQA4,20-00812084,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-02T14:34:38Z,Open,2020-12-02T14:35:08Z,2020-12-09T14:34:38Z,Transportation,Service Response,"KEYWORTH AVE & PALL MALL RD, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.334460812074816,-76.65968854813048,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6596885481305, 39.3344608120748)"
5004M00000h1W9YQAU,20-00851356,SW-Dirty Alley,Phone,2020-12-17T18:11:33Z,New,2020-12-17T18:11:32Z,2020-12-29T18:11:32Z,Solid Waste,Service Response,"2468 SHIRLEY AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33605533366058,-76.65919304074951,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6591930407495, 39.3360553336606)"
5004M00000eejnAQAQ,20-00488259,SW-HGW,API,2020-07-29T19:13:36Z,Open,2020-07-29T19:13:35Z,2020-09-10T19:13:35Z,Solid Waste,Service Response,"1236 W LAFAYETTE AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29927344258289,-76.63858580571916,NA,NA,NA,NA,2020-12-12,23:20:00,9S,1300 W LANVALE ST,SHOOTING,Outside,FIREARM,713,WESTERN,HARLEM PARK,STREET,1,Central,"c(-76.6385858057192, 39.2992734425829)"
5004M00000gBSgdQAG,20-00810134,SW-HGW,API,2020-12-01T19:13:18Z,Open,2020-12-01T19:13:18Z,2021-01-13T19:13:18Z,Solid Waste,Service Response,"805 N CALHOUN ST, Baltimore City, 21217",21217,HARLEM PARK,9,Western,39.29821491782333,-76.6398939767666,NA,NA,NA,NA,2020-12-12,23:20:00,9S,1300 W LANVALE ST,SHOOTING,Outside,FIREARM,713,WESTERN,HARLEM PARK,STREET,1,Central,"c(-76.6398939767666, 39.2982149178233)"
5004M00000gBSp1QAG,20-00810218,SW-HGW,API,2020-12-01T19:23:17Z,Open,2020-12-01T19:23:17Z,2021-01-13T19:23:17Z,Solid Waste,Service Response,"830 N CAREY ST, Baltimore City, 21217",21217,HARLEM PARK,9,Western,39.29862774407971,-76.6388504851896,NA,NA,NA,NA,2020-12-12,23:20:00,9S,1300 W LANVALE ST,SHOOTING,Outside,FIREARM,713,WESTERN,HARLEM PARK,STREET,1,Central,"c(-76.6388504851896, 39.2986277440797)"
5004M00000gBhIXQA0,20-00814885,SW-Cleaning,API,2020-12-03T15:13:11Z,Open,2020-12-03T15:13:11Z,2021-01-15T15:13:11Z,Solid Waste,Service Response,"1216 W LANVALE ST, Baltimore City, 21217",21217,HARLEM PARK,9,Western,39.298044658547354,-76.63783505426588,NA,NA,NA,NA,2020-12-12,23:20:00,9S,1300 W LANVALE ST,SHOOTING,Outside,FIREARM,713,WESTERN,HARLEM PARK,STREET,1,Central,"c(-76.6378350542659, 39.2980446585474)"
5004M00000gBiAPQA0,20-00815211,SW-Cleaning,API,2020-12-03T16:23:23Z,Open,2020-12-03T16:23:22Z,2021-01-15T16:23:22Z,Solid Waste,Service Response,"842 N CAREY ST, Baltimore City, 21217",21217,HARLEM PARK,9,Western,39.29887726897651,-76.63887774852415,NA,NA,NA,NA,2020-12-12,23:20:00,9S,1300 W LANVALE ST,SHOOTING,Outside,FIREARM,713,WESTERN,HARLEM PARK,STREET,1,Central,"c(-76.6388777485242, 39.2988772689765)"
5004M00000gBr8CQAS,20-00818357,SW-Cleaning,API,2020-12-04T17:58:27Z,Open,2020-12-04T17:58:27Z,2021-01-18T17:58:27Z,Solid Waste,Service Response,"1337 W LAFAYETTE AVE, Baltimore City, 21217",21217,HARLEM PARK,9,Western,39.29885758706711,-76.6398632482683,NA,NA,NA,NA,2020-12-12,23:20:00,9S,1300 W LANVALE ST,SHOOTING,Outside,FIREARM,713,WESTERN,HARLEM PARK,STREET,1,Central,"c(-76.6398632482683, 39.2988575870671)"
5004M00000h1Pt9QAE,20-00849537,SW-Cleaning,API,2020-12-16T21:23:12Z,Open,2020-12-16T21:23:11Z,2021-02-01T21:23:11Z,Solid Waste,Service Response,"810 N CAREY ST, Baltimore City, 21217",21217,HARLEM PARK,9,Western,39.29817470702581,-76.63884497844847,NA,NA,NA,NA,2020-12-12,23:20:00,9S,1300 W LANVALE ST,SHOOTING,Outside,FIREARM,713,WESTERN,HARLEM PARK,STREET,1,Central,"c(-76.6388449784485, 39.2981747070258)"
5004M00000h1UA5QAM,20-00850690,SW-Cleaning,API,2020-12-17T14:38:13Z,Open,2020-12-17T14:38:13Z,2021-02-02T14:38:13Z,Solid Waste,Service Response,"1203 W LANVALE ST, Baltimore City, 21217",21217,HARLEM PARK,9,Western,39.29772626627988,-76.63798799599975,NA,NA,NA,NA,2020-12-12,23:20:00,9S,1300 W LANVALE ST,SHOOTING,Outside,FIREARM,713,WESTERN,HARLEM PARK,STREET,1,Central,"c(-76.6379879959998, 39.2977262662799)"
