srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,total_incidents,vri_name1,geometry
5004M00000faA3UQAU,20-00720468,SW-HGW,API,2020-10-21T16:33:31Z,Open,2020-10-21T16:33:31Z,2020-12-07T16:33:31Z,Solid Waste,Service Response,"1659 ABBOTSTON ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.322049530778656,-76.59341300958069,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5934130095807, 39.3220495307787)"
5004M00000faA7qQAE,20-00720498,SW-HGW,API,2020-10-21T16:43:21Z,Open,2020-10-21T16:43:21Z,2020-12-07T16:43:21Z,Solid Waste,Service Response,"1632 ABBOTSTON ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32252516588693,-76.59355126023416,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5935512602342, 39.3225251658869)"
5004M00000faA8KQAU,20-00720503,SW-HGW,API,2020-10-21T16:43:49Z,Open,2020-10-21T16:43:48Z,2020-12-07T16:43:48Z,Solid Waste,Service Response,"1638 ABBOTSTON ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.322400513794065,-76.5933849985874,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5933849985874, 39.3224005137941)"
5004M00000faAIjQAM,20-00720617,SW-HGW,API,2020-10-21T17:03:24Z,Open,2020-10-21T17:03:24Z,2020-12-07T17:03:24Z,Solid Waste,Service Response,"1636 ABBOTSTON ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32243441225507,-76.59343236042348,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5934323604235, 39.3224344122551)"
5004M00000faAzWQAU,20-00721056,SW-HGW,API,2020-10-21T18:38:14Z,Open,2020-10-21T18:38:14Z,2020-12-07T18:38:14Z,Solid Waste,Service Response,"1526 CARSWELL ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32314125324158,-76.59601351013873,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5960135101387, 39.3231412532416)"
5004M00000faBCAQA2,20-00721139,SW-HGW,API,2020-10-21T18:53:28Z,Open,2020-10-21T18:53:28Z,2020-12-07T18:53:28Z,Solid Waste,Service Response,"1521 E 28TH ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32371819748849,-76.59410521742345,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5941052174234, 39.3237181974885)"
5004M00000faBRZQA2,20-00721314,SW-Cleaning,API,2020-10-21T19:18:19Z,Open,2020-10-21T19:18:19Z,2020-12-07T19:18:19Z,Solid Waste,Service Response,"1634 CARSWELL ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32189554894388,-76.59393402564322,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5939340256432, 39.3218955489439)"
5004M00000faBSxQAM,20-00721352,SW-HGW,API,2020-10-21T19:33:10Z,Open,2020-10-21T19:33:10Z,2020-12-07T19:33:10Z,Solid Waste,Service Response,"1544 CARSWELL ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.322929985849356,-76.595664684574,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.595664684574, 39.3229299858494)"
5004M00000faBW0QAM,20-00721355,SW-HGW,API,2020-10-21T19:33:29Z,Open,2020-10-21T19:33:29Z,2020-12-07T19:33:29Z,Solid Waste,Service Response,"1570 CARSWELL ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.3225980088157,-76.59506523607492,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5950652360749, 39.3225980088157)"
5004M00000fZu6QQAS,20-00713563,SW-HGW,API,2020-10-19T15:24:00Z,Open,2020-10-19T15:24:00Z,2020-12-03T15:24:00Z,Solid Waste,Service Response,"1536 ABBOTSTON ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32357858118529,-76.5953014245055,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5953014245055, 39.3235785811853)"
5004M00000fZuuyQAC,20-00714062,SW-HGW,API,2020-10-19T16:34:36Z,Open,2020-10-19T16:34:36Z,2020-12-03T16:34:36Z,Solid Waste,Service Response,"2816 KENNEDY AVE, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32336288025951,-76.59395744032854,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5939574403285, 39.3233628802595)"
5004M00000fZv4EQAS,20-00714111,SW-HGW,API,2020-10-19T16:43:53Z,Open,2020-10-19T16:43:53Z,2020-12-03T16:43:53Z,Solid Waste,Service Response,"2820 KENNEDY AVE, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.3233651287535,-76.5938562967232,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5938562967232, 39.3233651287535)"
5004M00000fZvnKQAS,20-00714640,SW-Cleaning,API,2020-10-19T18:13:19Z,Open,2020-10-19T18:13:19Z,2020-12-03T18:13:19Z,Solid Waste,Service Response,"2671 KENNEDY AVE, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.321999376947566,-76.59525672223775,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5952567222377, 39.3219993769476)"
5004M00000fZu4rQAC,20-00713490,SW-Cleaning,API,2020-10-19T15:13:12Z,Open,2020-10-19T15:13:12Z,2020-12-03T15:13:12Z,Solid Waste,Service Response,"1528 E 28TH ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32402596251809,-76.59417508075282,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5941750807528, 39.3240259625181)"
5004M00000faG7eQAE,20-00722812,SW-HGW,API,2020-10-22T14:28:36Z,Open,2020-10-22T14:28:36Z,2020-12-08T14:28:36Z,Solid Waste,Service Response,"1610 GORSUCH AVE, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32174062908706,-76.59516557960264,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5951655796026, 39.3217406290871)"
5004M00000faOJqQAM,20-00726134,SW-HGW,API,2020-10-23T16:23:19Z,Open,2020-10-23T16:23:18Z,2020-12-09T16:23:18Z,Solid Waste,Service Response,"2800 KIRK-KENNEDY 2, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32381044919672,-76.59499806266167,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5949980626617, 39.3238104491967)"
5004M00000faPBnQAM,20-00726665,SW-HGW,API,2020-10-23T18:13:57Z,Open,2020-10-23T18:13:57Z,2020-12-09T18:13:57Z,Solid Waste,Service Response,"1541 CARSWELL ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32266809285614,-76.59579815407399,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.595798154074, 39.3226680928561)"
5004M00000g8L7zQAE,20-00736199,SW-HGW,API,2020-10-28T14:33:21Z,Open,2020-10-28T14:33:21Z,2020-12-14T14:33:21Z,Solid Waste,Service Response,"1502 E 28TH ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32406157976653,-76.5947930303571,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5947930303571, 39.3240615797665)"
5004M00000g8L84QAE,20-00736200,SW-Boarding,API,2020-10-28T14:33:29Z,Open,2020-10-28T14:33:28Z,2020-11-09T14:33:28Z,Solid Waste,Service Response,"1502 E 28TH ST, Baltimore City, 21218",21218,COLDSTREAM HOMESTEAD MONTEBELLO,14,Northeastern,39.32406157976653,-76.5947930303571,NA,NA,NA,NA,2020-10-31,17:20:00,9S,1600 ABBOTSTON ST,SHOOTING,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,1,NA,"c(-76.5947930303571, 39.3240615797665)"
5004M00000g8PLsQAM,20-00738064,BGE-StLight(s) Out,Phone,2020-10-28T22:54:40Z,Open,2020-10-28T23:03:35Z,2020-11-01T22:54:40Z,BGE,BGE External System Receipt,"4012 FALLSTAFF RD, Baltimore City, 21215",21215,FALLSTAFF,5,Northwestern,39.3625239814617,-76.70861792939594,NA,2020-10-28T23:03:35Z,Received,NA,2020-10-31,00:43:40,1A,6900 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,631,NORTHWEST,FALLSTAFF,PUBLIC AREA,1,NA,"c(-76.7086179293959, 39.3625239814617)"
5004M00000epAHdQAM,20-00580367,SW-HGW,API,2020-08-26T14:48:11Z,Open,2020-08-26T14:48:11Z,2020-10-08T14:48:11Z,Solid Waste,Service Response,"602 E CHASE ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.3028126466211,-76.60827306912965,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6082730691297, 39.3028126466211)"
5004M00000epkuJQAQ,20-00600100,SW-Cleaning,API,2020-09-01T19:53:52Z,Open,2020-09-01T19:53:52Z,2020-10-15T19:53:52Z,Solid Waste,Service Response,"1126 HOMEWOOD AVE, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30343077279423,-76.60668428603164,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6066842860316, 39.3034307727942)"
5004M00000fWllUQAS,20-00630176,SW-HGW,API,2020-09-14T14:19:30Z,Open,2020-09-14T14:19:30Z,2020-10-27T14:19:30Z,Solid Waste,Service Response,"1036 HOMEWOOD AVE, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.3022345160522,-76.6066193804246,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6066193804246, 39.3022345160522)"
5004M00000fWlqqQAC,20-00630178,SW-HGW,API,2020-09-14T14:19:43Z,Open,2020-09-14T14:19:43Z,2020-10-27T14:19:42Z,Solid Waste,Service Response,"1034 HOMEWOOD AVE, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30220252674192,-76.60661510690657,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6066151069066, 39.3022025267419)"
5004M00000fWlqvQAC,20-00630179,SW-HGW,API,2020-09-14T14:19:53Z,Open,2020-09-14T14:19:53Z,2020-10-27T14:19:52Z,Solid Waste,Service Response,"1042 HOMEWOOD AVE, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30232303498451,-76.60668433569163,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6066843356916, 39.3023230349845)"
5004M00000fWlr5QAC,20-00630180,SW-HGW,API,2020-09-14T14:20:03Z,Open,2020-09-14T14:20:03Z,2020-10-27T14:20:03Z,Solid Waste,Service Response,"1040 HOMEWOOD AVE, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.302299730654724,-76.6066241615781,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6066241615781, 39.3022997306547)"
5004M00000fWlrFQAS,20-00630181,SW-HGW,API,2020-09-14T14:20:12Z,Open,2020-09-14T14:20:12Z,2020-10-27T14:20:12Z,Solid Waste,Service Response,"1038 HOMEWOOD AVE, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.302268864212,-76.6066230966472,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6066230966472, 39.302268864212)"
5004M00000fWltMQAS,20-00630219,SW-HGW,API,2020-09-14T14:28:21Z,Open,2020-09-14T14:28:20Z,2020-10-27T14:28:20Z,Solid Waste,Service Response,"701 E CHASE ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.302584555527794,-76.6072189475559,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6072189475559, 39.3025845555278)"
5004M00000fWp6OQAS,20-00631938,BGE-StLight(s) Out,Phone,2020-09-14T21:04:47Z,Open,2020-09-14T21:13:52Z,2020-09-18T21:04:47Z,BGE,BGE External System Receipt,"E BIDDLE ST & GREENMOUNT AVE, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.303769911902,-76.60791709252635,NA,2020-09-14T21:13:51Z,Received,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6079170925263, 39.303769911902)"
5004M00000fXEWeQAO,20-00642355,SW-HGW,API,2020-09-18T14:33:10Z,Open,2020-09-18T14:33:10Z,2020-11-02T14:33:10Z,Solid Waste,Service Response,"1134 GREENMOUNT AVE, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.303630596317625,-76.60808082151364,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6080808215136, 39.3036305963176)"
5004M00000fZVcuQAG,20-00702885,SW-HGW,API,2020-10-14T15:09:27Z,Open,2020-10-14T15:09:27Z,2020-11-30T15:09:27Z,Solid Waste,Service Response,"1134 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.3034801265477,-76.6090831366822,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6090831366822, 39.3034801265477)"
5004M00000fZVdsQAG,20-00702883,SW-HGW,API,2020-10-14T15:09:08Z,Open,2020-10-14T15:09:07Z,2020-11-30T15:09:07Z,Solid Waste,Service Response,"1132 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30343926741142,-76.60907462827056,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6090746282706, 39.3034392674114)"
5004M00000fZVezQAG,20-00702876,SW-HGW,API,2020-10-14T15:08:21Z,Open,2020-10-14T15:08:21Z,2020-11-30T15:08:21Z,Solid Waste,Service Response,"1129 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30338830798494,-76.60861663073544,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6086166307354, 39.3033883079849)"
5004M00000fZVfJQAW,20-00702880,SW-HGW,API,2020-10-14T15:08:48Z,Open,2020-10-14T15:08:48Z,2020-11-30T15:08:48Z,Solid Waste,Service Response,"1118 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30316779004012,-76.60898911928544,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6089891192854, 39.3031677900401)"
5004M00000fZVfOQAW,20-00702881,SW-HGW,API,2020-10-14T15:08:58Z,Open,2020-10-14T15:08:57Z,2020-11-30T15:08:57Z,Solid Waste,Service Response,"1130 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.303400016707045,-76.60906219120194,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6090621912019, 39.303400016707)"
5004M00000fZVfxQAG,20-00702889,SW-HGW,API,2020-10-14T15:09:40Z,Open,2020-10-14T15:09:40Z,2020-11-30T15:09:40Z,Solid Waste,Service Response,"1126 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.303326428878414,-76.60903921793876,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6090392179388, 39.3033264288784)"
5004M00000fZVgCQAW,20-00702891,SW-HGW,API,2020-10-14T15:09:48Z,Open,2020-10-14T15:09:48Z,2020-11-30T15:09:48Z,Solid Waste,Service Response,"1122 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30324292836399,-76.60902116377348,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6090211637735, 39.303242928364)"
5004M00000fZVglQAG,20-00702898,SW-HGW,API,2020-10-14T15:10:36Z,Open,2020-10-14T15:10:36Z,2020-11-30T15:10:36Z,Solid Waste,Service Response,"1128 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.303357491202206,-76.60904988104218,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6090498810422, 39.3033574912022)"
5004M00000fZVgWQAW,20-00702896,SW-HGW,API,2020-10-14T15:10:24Z,Open,2020-10-14T15:10:24Z,2020-11-30T15:10:24Z,Solid Waste,Service Response,"1124 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30328214596171,-76.60902758094775,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6090275809478, 39.3032821459617)"
5004M00000fZVkyQAG,20-00702974,SW-HGW,API,2020-10-14T15:18:46Z,Open,2020-10-14T15:18:46Z,2020-11-30T15:18:46Z,Solid Waste,Service Response,"1123 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.303275386685286,-76.60859527969859,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6085952796986, 39.3032753866853)"
5004M00000fZVLUQA4,20-00702780,SW-HGW,API,2020-10-14T14:49:24Z,Open,2020-10-14T14:49:23Z,2020-11-30T14:49:23Z,Solid Waste,Service Response,"1107 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30291210178678,-76.60855668836852,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6085566883685, 39.3029121017868)"
5004M00000fZVMEQA4,20-00702893,SW-HGW,API,2020-10-14T15:10:01Z,Open,2020-10-14T15:10:01Z,2020-11-30T15:10:01Z,Solid Waste,Service Response,"1116 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30313020294541,-76.60898269107561,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6089826910756, 39.3031302029454)"
5004M00000fZVoaQAG,20-00702979,SW-HGW,API,2020-10-14T15:19:07Z,Open,2020-10-14T15:19:07Z,2020-11-30T15:19:07Z,Solid Waste,Service Response,"1125 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30331006039391,-76.60860004705764,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6086000470576, 39.3033100603939)"
5004M00000fZVoLQAW,20-00702976,SW-HGW,API,2020-10-14T15:18:55Z,Open,2020-10-14T15:18:55Z,2020-11-30T15:18:55Z,Solid Waste,Service Response,"1121 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.3032331563815,-76.60858007270608,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6085800727061, 39.3032331563815)"
5004M00000fZVRlQAO,20-00702773,SW-HGW,API,2020-10-14T14:48:31Z,Open,2020-10-14T14:48:31Z,2020-11-30T14:48:31Z,Solid Waste,Service Response,"1109 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30296027473604,-76.60856098947545,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6085609894754, 39.302960274736)"
5004M00000fZVRqQAO,20-00702774,SW-HGW,API,2020-10-14T14:48:44Z,Open,2020-10-14T14:48:44Z,2020-11-30T14:48:44Z,Solid Waste,Service Response,"1114 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30309419945261,-76.60897305703753,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6089730570375, 39.3030941994526)"
5004M00000fZVRvQAO,20-00702775,SW-HGW,API,2020-10-14T14:48:54Z,Open,2020-10-14T14:48:54Z,2020-11-30T14:48:54Z,Solid Waste,Service Response,"1101 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.302785085326605,-76.60852206431989,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6085220643199, 39.3027850853266)"
5004M00000fZVS0QAO,20-00702776,SW-HGW,API,2020-10-14T14:49:07Z,Open,2020-10-14T14:49:06Z,2020-11-30T14:49:06Z,Solid Waste,Service Response,"1103 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.302825373373,-76.60853232738451,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6085323273845, 39.302825373373)"
5004M00000fZVSAQA4,20-00702778,SW-HGW,API,2020-10-14T14:49:15Z,Open,2020-10-14T14:49:15Z,2020-11-30T14:49:15Z,Solid Waste,Service Response,"1105 FORREST ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.302871609582645,-76.60853950877085,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.6085395087708, 39.3028716095826)"
5004M00000fZkQFQA0,20-00708926,SW-HGW,API,2020-10-16T15:48:10Z,Open,2020-10-16T15:48:10Z,2020-12-02T15:48:10Z,Solid Waste,Service Response,"807 E CHASE ST, Baltimore City, 21202",21202,JOHNSTON SQUARE,12,Eastern,39.30264538625675,-76.60613599559899,NA,NA,NA,NA,2020-10-29,14:20:00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,STREET,1,NA,"c(-76.606135995599, 39.3026453862567)"
