srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,total_incidents,vri_name1,geometry
5004M00000fZEOwQAO,20-00697086,HCD-Illegal Dumping,API,2020-10-11T20:11:26Z,Open,2020-10-11T20:11:26Z,2020-10-16T20:11:26Z,Housing,Service Response,"1413 CLIFTVIEW AVE, Baltimore City, 21213",21213,DARLEY PARK,14,Eastern,39.31522014548135,-76.5960248739998,NA,NA,NA,NA,2020-10-23,20:41:00,9S,1600 NORMAL AV,SHOOTING,Outside,FIREARM,312,EASTERN,DARLEY PARK,STREET,1,Eastern 1,"c(-76.5960248739998, 39.3152201454813)"
5004M00000e1QDyQAM,20-00438706,SW-Cleaning,API,2020-07-13T17:53:09Z,Open,2020-07-13T17:53:09Z,2020-08-24T17:53:09Z,Solid Waste,Service Response,"420 W FRANKLIN ST, Baltimore City, 21201",21201,SETON HILL,11,Central,39.29499858924614,-76.62225526420407,NA,NA,NA,NA,2020-10-22,12:40:00,9S,500 W FRANKLIN ST,SHOOTING,Outside,FIREARM,125,CENTRAL,SETON HILL,STREET,1,NA,"c(-76.6222552642041, 39.2949985892461)"
5004M00000edwfHQAQ,20-00462082,SW-Cleaning,API,2020-07-21T18:53:17Z,Open,2020-07-21T18:53:17Z,2020-09-01T18:53:17Z,Solid Waste,Service Response,"503 W MULBERRY ST, Baltimore City, 21201",21201,UNIVERSITY OF MARYLAND,11,Central,39.293651167494325,-76.62298283823644,NA,NA,NA,NA,2020-10-22,12:40:00,9S,500 W FRANKLIN ST,SHOOTING,Outside,FIREARM,125,CENTRAL,SETON HILL,STREET,1,NA,"c(-76.6229828382364, 39.2936511674943)"
5004M00000faRahQAE,20-00728098,SW-Mixed Refuse,API,2020-10-24T15:36:18Z,New,2020-10-24T15:36:18Z,2020-10-26T15:36:18Z,Solid Waste,Service Response,"410 JASPER ST, BC",21201,DOWNTOWN,11,Central,39.29429570333688,-76.62193972520991,NA,NA,NA,NA,2020-10-22,12:40:00,9S,500 W FRANKLIN ST,SHOOTING,Outside,FIREARM,125,CENTRAL,SETON HILL,STREET,1,NA,"c(-76.6219397252099, 39.2942957033369)"
5004M00000eole9QAA,20-00567074,SW-HGW,API,2020-08-21T19:23:30Z,Open,2020-08-21T19:23:30Z,2020-10-05T19:23:30Z,Solid Waste,Service Response,"1611 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28816478696861,-76.64339593581225,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6433959358123, 39.2881647869686)"
5004M00000fYJ2AQAW,20-00672620,SW-HGW,API,2020-09-30T19:18:11Z,Open,2020-09-30T19:18:11Z,2020-11-16T19:18:11Z,Solid Waste,Service Response,"23 N GILMOR ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28924613601138,-76.6422652606049,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6422652606049, 39.2892461360114)"
5004M00000fYJ95QAG,20-00672575,SW-HGW,API,2020-09-30T19:08:21Z,Open,2020-09-30T19:08:21Z,2020-11-16T19:08:21Z,Solid Waste,Service Response,"21 N GILMOR ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28920507547625,-76.6422628245065,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6422628245065, 39.2892050754762)"
5004M00000fYwhMQAS,20-00689195,SW-HGW,API,2020-10-07T18:48:39Z,Open,2020-10-07T18:48:39Z,2020-11-24T18:48:38Z,Solid Waste,Service Response,"1434 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28858183708303,-76.64075012603105,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6407501260311, 39.288581837083)"
5004M00000fZeozQAC,20-00707006,SW-HGW,API,2020-10-15T18:23:45Z,Open,2020-10-15T18:23:45Z,2020-12-01T18:23:45Z,Solid Waste,Service Response,"14 N GILMOR ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.288934238167045,-76.6425708516305,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6425708516305, 39.288934238167)"
5004M00000fZcKiQAK,20-00705760,SW-HGW,API,2020-10-15T13:49:00Z,Open,2020-10-15T13:49:00Z,2020-12-01T13:49:00Z,Solid Waste,Service Response,"22 N GILMOR ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.2890850334858,-76.64258395910899,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.642583959109, 39.2890850334858)"
5004M00000fZUQDQA4,20-00702309,SW-HGW,API,2020-10-14T13:08:18Z,Open,2020-10-14T13:08:18Z,2020-11-30T13:08:18Z,Solid Waste,Service Response,"1527 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28824595070461,-76.64197753614017,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6419775361402, 39.2882459507046)"
5004M00000fZQqHQAW,20-00701310,SW-Cleaning,API,2020-10-13T20:03:42Z,Open,2020-10-13T20:03:42Z,2020-11-27T20:03:42Z,Solid Waste,Service Response,"1509 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.288270971062936,-76.64138025336844,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6413802533684, 39.2882709710629)"
5004M00000fZQUQQA4,20-00701090,SW-HGW,API,2020-10-13T19:13:28Z,Open,2020-10-13T19:13:28Z,2020-11-27T19:13:28Z,Solid Waste,Service Response,"1503 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28828118998534,-76.64118686633154,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6411868663315, 39.2882811899853)"
5004M00000fZlwRQAS,20-00709788,SW-HGW,API,2020-10-16T19:33:21Z,Open,2020-10-16T19:33:21Z,2020-12-02T19:33:21Z,Solid Waste,Service Response,"16 N VINCENT ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28897915838696,-76.64320227288651,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6432022728865, 39.288979158387)"
5004M00000fa0pkQAA,20-00716509,SW-HGW,API,2020-10-20T13:49:00Z,Open,2020-10-20T13:49:00Z,2020-12-04T13:49:00Z,Solid Waste,Service Response,"26 N VINCENT ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.289158019876766,-76.64321980838079,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6432198083808, 39.2891580198768)"
5004M00000fZrvoQAC,20-00712320,SW-HGW,API,2020-10-19T12:28:18Z,Open,2020-10-19T12:28:18Z,2020-12-03T12:28:18Z,Solid Waste,Service Response,"18 N VINCENT ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28901721449268,-76.64320598359133,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6432059835913, 39.2890172144927)"
5004M00000fZsboQAC,20-00712617,SW-Cleaning,API,2020-10-19T13:14:02Z,Open,2020-10-19T13:14:02Z,2020-12-03T13:14:02Z,Solid Waste,Service Response,"5 N VINCENT ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.288783693907135,-76.6430421028652,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6430421028652, 39.2887836939071)"
5004M00000fZsFTQA0,20-00712386,SW-HGW,API,2020-10-19T12:38:18Z,Open,2020-10-19T12:38:18Z,2020-12-03T12:38:18Z,Solid Waste,Service Response,"20 N VINCENT ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.289050522551584,-76.64321194554903,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.643211945549, 39.2890505225516)"
5004M00000fZsJBQA0,20-00712422,SW-HGW,API,2020-10-19T12:43:20Z,Open,2020-10-19T12:43:20Z,2020-12-03T12:43:20Z,Solid Waste,Service Response,"22 N VINCENT ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28908668330102,-76.64321793233673,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6432179323367, 39.289086683301)"
5004M00000fZsLOQA0,20-00712545,SW-Cleaning,API,2020-10-19T13:03:45Z,Open,2020-10-19T13:03:45Z,2020-12-03T13:03:45Z,Solid Waste,Service Response,"3 N VINCENT ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.288751348700266,-76.64303981574676,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6430398157468, 39.2887513487003)"
5004M00000fZsOuQAK,20-00712488,SW-HGW,API,2020-10-19T12:53:26Z,Open,2020-10-19T12:53:25Z,2020-12-03T12:53:25Z,Solid Waste,Service Response,"24 N VINCENT ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.289125677428785,-76.64321862481769,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6432186248177, 39.2891256774288)"
5004M00000fZsPfQAK,20-00712613,SW-HGW,API,2020-10-19T13:13:42Z,Open,2020-10-19T13:13:41Z,2020-12-03T13:13:41Z,Solid Waste,Service Response,"4 N VINCENT ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28875091555479,-76.64320944875509,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6432094487551, 39.2887509155548)"
5004M00000fZtHuQAK,20-00712993,SW-Cleaning,API,2020-10-19T14:14:19Z,Open,2020-10-19T14:14:19Z,2020-12-03T14:14:19Z,Solid Waste,Service Response,"12 N GILMOR ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.288893533528515,-76.64257218141466,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6425721814147, 39.2888935335285)"
5004M00000faFuaQAE,20-00722810,SW-HGW,API,2020-10-22T14:28:20Z,Open,2020-10-22T14:28:20Z,2020-12-08T14:28:20Z,Solid Waste,Service Response,"1630 HOLLINS ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28749107195436,-76.6435329173771,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6435329173771, 39.2874910719544)"
5004M00000faGBgQAM,20-00722833,SW-HGW,API,2020-10-22T14:38:18Z,Open,2020-10-22T14:38:18Z,2020-12-08T14:38:18Z,Solid Waste,Service Response,"1626 HOLLINS ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.287574053797776,-76.64339278240288,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6433927824029, 39.2875740537978)"
5004M00000faGMeQAM,20-00722904,SW-HGW,API,2020-10-22T14:58:21Z,Open,2020-10-22T14:58:21Z,2020-12-08T14:58:21Z,Solid Waste,Service Response,"1628 HOLLINS ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28749185547865,-76.6434590398652,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6434590398652, 39.2874918554786)"
5004M00000faIXSQA2,20-00724233,HCD-Sanitation Property,Phone,2020-10-22T18:51:51Z,Open,2020-10-22T18:51:51Z,2020-11-01T18:51:51Z,Housing,Service Response,"1434 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28858183708303,-76.64075012603105,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.6407501260311, 39.288581837083)"
5004M00000faPiSQAU,20-00727066,SW-Cleaning,API,2020-10-23T19:18:10Z,Open,2020-10-23T19:18:10Z,2020-12-09T19:18:10Z,Solid Waste,Service Response,"1500 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.288562629702426,-76.64112278839102,NA,NA,NA,NA,2020-10-22,18:46:00,9S,0 S GILMOR ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,1,Tri-District,"c(-76.641122788391, 39.2885626297024)"
5004M00000fZVFQQA4,20-00702683,SW-HGW,API,2020-10-14T14:28:53Z,Open,2020-10-14T14:28:53Z,2020-11-30T14:28:53Z,Solid Waste,Service Response,"1304 N LINWOOD AVE, Baltimore City, 21213",21213,BEREA,13,Eastern,39.306293193934366,-76.57685947539794,NA,NA,NA,NA,2020-10-22,01:54:00,1A,1400 KENHILL AV,HOMICIDE,Outside,FIREARM,332,EASTERN,BEREA,VEHICLE,1,NA,"c(-76.5768594753979, 39.3062931939344)"
5004M00000eeoB8QAI,20-00490087,SW-HGW,API,2020-07-30T13:43:17Z,Open,2020-07-30T13:43:17Z,2020-09-11T13:43:17Z,Solid Waste,Service Response,"1723 E FEDERAL ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30843747919915,-76.5935792381208,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5935792381208, 39.3084374791991)"
5004M00000epaNfQAI,20-00595037,SW-HGW,API,2020-08-31T14:13:21Z,Open,2020-08-31T14:13:20Z,2020-10-14T14:13:20Z,Solid Waste,Service Response,"1715 N BROADWAY, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.31001685448794,-76.59466196936663,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5946619693666, 39.3100168544879)"
5004M00000epr82QAA,20-00602645,HCD-Illegal Dumping,API,2020-09-02T17:05:11Z,New,2020-09-02T17:05:11Z,2020-09-07T17:05:11Z,Housing,Service Response,"1804 E LANVALE ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30983319529131,-76.59237051120348,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5923705112035, 39.3098331952913)"
5004M00000eps6gQAA,20-00603233,HCD-Illegal Dumping,Phone,2020-09-02T19:25:29Z,New,2020-09-02T19:25:28Z,2020-09-07T19:25:28Z,Housing,Service Response,"1703 E LANVALE ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30947791392787,-76.59430411120148,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5943041112015, 39.3094779139279)"
5004M00000fXddtQAC,20-00654129,SW-HGW,API,2020-09-23T14:48:49Z,Open,2020-09-23T14:48:48Z,2020-11-06T14:48:48Z,Solid Waste,Service Response,"1714 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.31020904140842,-76.59419507165771,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5941950716577, 39.3102090414084)"
5004M00000fXdUEQA0,20-00654080,SW-HGW,API,2020-09-23T14:38:23Z,Open,2020-09-23T14:38:23Z,2020-11-06T14:38:23Z,Solid Waste,Service Response,"1700 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30996443560953,-76.59418243870802,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.594182438708, 39.3099644356095)"
5004M00000fXdXvQAK,20-00654088,SW-HGW,API,2020-09-23T14:39:17Z,Open,2020-09-23T14:39:17Z,2020-11-06T14:39:17Z,Solid Waste,Service Response,"1706 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.31006544954712,-76.5941915733873,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5941915733873, 39.3100654495471)"
5004M00000fY2YiQAK,20-00665684,SW-HGW,API,2020-09-28T16:18:22Z,Open,2020-09-28T16:18:22Z,2020-11-12T16:18:22Z,Solid Waste,Service Response,"1741 E LAFAYETTE AVE, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.31054938063262,-76.5932508172942,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5932508172942, 39.3105493806326)"
5004M00000fYHx7QAG,20-00671922,SW-Cleaning,API,2020-09-30T16:33:33Z,Open,2020-09-30T16:33:33Z,2020-11-16T16:33:33Z,Solid Waste,Service Response,"1700 E FEDERAL ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30871074433009,-76.5943045774536,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5943045774536, 39.3087107443301)"
5004M00000fYeaiQAC,20-00681713,SW-Cleaning,API,2020-10-05T15:33:41Z,Open,2020-10-05T15:33:40Z,2020-11-19T15:33:40Z,Solid Waste,Service Response,"1725 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.31036401920189,-76.5938802631862,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5938802631862, 39.3103640192019)"
5004M00000fYeiIQAS,20-00681506,SW-Cleaning,API,2020-10-05T14:54:48Z,Open,2020-10-05T14:54:48Z,2020-11-19T14:54:48Z,Solid Waste,Service Response,"1707 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.310067943582176,-76.59389283268145,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5938928326814, 39.3100679435822)"
5004M00000fYelfQAC,20-00681401,SW-Cleaning,API,2020-10-05T14:33:12Z,Open,2020-10-05T14:33:12Z,2020-11-19T14:33:12Z,Solid Waste,Service Response,"1600 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.308901802865236,-76.59409619861748,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5940961986175, 39.3089018028652)"
5004M00000fYemTQAS,20-00681407,SW-Cleaning,API,2020-10-05T14:33:53Z,Open,2020-10-05T14:33:53Z,2020-11-19T14:33:53Z,Solid Waste,Service Response,"1701 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30997627951716,-76.59388559611735,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5938855961173, 39.3099762795172)"
5004M00000fYerYQAS,20-00681449,SW-Cleaning,API,2020-10-05T14:43:36Z,Open,2020-10-05T14:43:36Z,2020-11-19T14:43:36Z,Solid Waste,Service Response,"1703 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.31000651693334,-76.59389033864639,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5938903386464, 39.3100065169333)"
5004M00000fYetbQAC,20-00681710,SW-HGW,API,2020-10-05T15:33:22Z,Open,2020-10-05T15:33:21Z,2020-11-19T15:33:21Z,Solid Waste,Service Response,"1713 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.31016274726211,-76.59389852978587,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5938985297859, 39.3101627472621)"
5004M00000fYfIyQAK,20-00681660,SW-Cleaning,API,2020-10-05T15:23:44Z,Open,2020-10-05T15:23:44Z,2020-11-19T15:23:44Z,Solid Waste,Service Response,"1709 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.31009903349485,-76.5938941238412,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5938941238412, 39.3100990334949)"
5004M00000fYezDQAS,20-00681497,SW-Cleaning,API,2020-10-05T14:53:34Z,Open,2020-10-05T14:53:34Z,2020-11-19T14:53:34Z,Solid Waste,Service Response,"1705 N REGESTER ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.310036864705054,-76.59389016483642,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5938901648364, 39.3100368647051)"
5004M00000fYfWHQA0,20-00681777,SW-HGW,API,2020-10-05T15:43:38Z,Open,2020-10-05T15:43:38Z,2020-11-19T15:43:38Z,Solid Waste,Service Response,"1600 RUTLAND AVE, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30907095030921,-76.59305173315289,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5930517331529, 39.3090709503092)"
5004M00000fYfc0QAC,20-00681818,SW-Cleaning,API,2020-10-05T15:53:20Z,Open,2020-10-05T15:53:20Z,2020-11-19T15:53:20Z,Solid Waste,Service Response,"1638 N DURHAM ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30958810668696,-76.59235910320021,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5923591032002, 39.309588106687)"
5004M00000fZ3nMQAS,20-00692045,SW-HGW,API,2020-10-08T18:58:12Z,Open,2020-10-08T18:58:12Z,2020-11-25T18:58:12Z,Solid Waste,Service Response,"1729 E FEDERAL ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.3084427652292,-76.59343057542273,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5934305754227, 39.3084427652292)"
5004M00000fZ8XtQAK,20-00693729,SW-HGW,API,2020-10-09T14:53:10Z,Open,2020-10-09T14:53:10Z,2020-11-26T14:53:10Z,Solid Waste,Service Response,"1800 E LANVALE ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30982899626326,-76.59247484408374,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5924748440837, 39.3098289962633)"
5004M00000fZe0VQAS,20-00706543,SW-Cleaning,API,2020-10-15T16:38:23Z,Open,2020-10-15T16:38:22Z,2020-12-01T16:38:22Z,Solid Waste,Service Response,"1624 E LANVALE ST, Baltimore City, 21213",21213,OLIVER,12,Eastern,39.3097157466559,-76.59573159313396,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.595731593134, 39.3097157466559)"
5004M00000fZuk9QAC,20-00713884,SW-Boarding,API,2020-10-19T16:13:58Z,Open,2020-10-19T16:13:58Z,2020-10-28T16:13:58Z,Solid Waste,Service Response,"1624 E LANVALE ST, Baltimore City, 21213",21213,OLIVER,12,Eastern,39.3097157466559,-76.59573159313396,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.595731593134, 39.3097157466559)"
